player_name,class,position,games_played,games_started,number,height,bats,throws,hometown,high_school,player_id,player_url,team_id,year,team_name,conference_id,conference,division,season_id,prev_team_id
JC Tunnell,Sr.,INF,3,2,6,6-2,RIGHT,RIGHT,"Tuscaloosa, AL",,8893187,https://stats.ncaa.org/players/8893187,596813,2025,AUM,858,Gulf South,2,16779,30093
Tucker Burns,Jr.,INF,10,10,10,-,RIGHT,RIGHT,,,9211939,https://stats.ncaa.org/players/9211939,596813,2025,AUM,858,Gulf South,2,16779,30093
Sean O'Brien,Fr.,INF,0,0,12,-,RIGHT,RIGHT,,,9211941,https://stats.ncaa.org/players/9211941,596813,2025,AUM,858,Gulf South,2,16779,30093
Landon Baeder,Jr.,OF,5,4,14,-,RIGHT,RIGHT,,,9211943,https://stats.ncaa.org/players/9211943,596813,2025,AUM,858,Gulf South,2,16779,30093
Liam Gilbert,Jr.,C,5,1,18,-,RIGHT,RIGHT,,,9211948,https://stats.ncaa.org/players/9211948,596813,2025,AUM,858,Gulf South,2,16779,30093
Riley Orr,Jr.,UT,10,9,31,-,RIGHT,RIGHT,,,9211953,https://stats.ncaa.org/players/9211953,596813,2025,AUM,858,Gulf South,2,16779,30093
Carter Borden,Jr.,P,3,0,33,-,RIGHT,LEFT,,,9211955,https://stats.ncaa.org/players/9211955,596813,2025,AUM,858,Gulf South,2,16779,30093
Sellers Neuendorf,Fr.,P,2,0,35,-,RIGHT,RIGHT,,,9211957,https://stats.ncaa.org/players/9211957,596813,2025,AUM,858,Gulf South,2,16779,30093
Charlie Bagwell,Jr.,P,3,0,38,-,RIGHT,RIGHT,,,9211960,https://stats.ncaa.org/players/9211960,596813,2025,AUM,858,Gulf South,2,16779,30093
Brendan York,Sr.,INF,10,10,4,5-10,RIGHT,RIGHT,"Statham, GA",,8899761,https://stats.ncaa.org/players/8899761,596813,2025,AUM,858,Gulf South,2,16779,30093
Jackson Leggett-Walford,Fr.,P,0,0,13,-,LEFT,LEFT,,,9211942,https://stats.ncaa.org/players/9211942,596813,2025,AUM,858,Gulf South,2,16779,30093
Andrew Gillis,Jr.,P,0,0,36,-,RIGHT,RIGHT,,,9211958,https://stats.ncaa.org/players/9211958,596813,2025,AUM,858,Gulf South,2,16779,30093
Heath Henley,Fr.,P,2,0,37,-,RIGHT,RIGHT,,,9211959,https://stats.ncaa.org/players/9211959,596813,2025,AUM,858,Gulf South,2,16779,30093
Lawrence Gallo,Sr.,P,3,0,40,6-2,BOTH,LEFT,"Grovetown, GA",,9211961,https://stats.ncaa.org/players/9211961,596813,2025,AUM,858,Gulf South,2,16779,30093
Huston Wynne,Jr.,P,3,0,32,6-0,RIGHT,LEFT,"Nokomis, FL",,9211954,https://stats.ncaa.org/players/9211954,596813,2025,AUM,858,Gulf South,2,16779,30093
Brett Pitts,Sr.,UT,4,1,5,5-11,RIGHT,RIGHT,"Alexander City, AL",,9211937,https://stats.ncaa.org/players/9211937,596813,2025,AUM,858,Gulf South,2,16779,30093
Zach Dew,Sr.,INF,10,10,21,6-2,RIGHT,RIGHT,"Sylacauga, AL",,9211944,https://stats.ncaa.org/players/9211944,596813,2025,AUM,858,Gulf South,2,16779,30093
Kyle Hipp,Jr.,INF,9,8,15,-,RIGHT,RIGHT,,,9211945,https://stats.ncaa.org/players/9211945,596813,2025,AUM,858,Gulf South,2,16779,30093
Jackson Reed,Jr.,P,3,0,16,-,RIGHT,RIGHT,,,9211946,https://stats.ncaa.org/players/9211946,596813,2025,AUM,858,Gulf South,2,16779,30093
Grant Hickman,Sr.,P,4,0,17,6-1,RIGHT,RIGHT,"Tuscaloosa, AL",,9211947,https://stats.ncaa.org/players/9211947,596813,2025,AUM,858,Gulf South,2,16779,30093
Cliff Wysinger,Fr.,OF,0,0,19,-,RIGHT,RIGHT,,,9211949,https://stats.ncaa.org/players/9211949,596813,2025,AUM,858,Gulf South,2,16779,30093
Alec Hotaling,Fr.,C,4,3,20,-,RIGHT,RIGHT,,,9211950,https://stats.ncaa.org/players/9211950,596813,2025,AUM,858,Gulf South,2,16779,30093
Griffin Stewart,Jr.,P,3,0,24,-,RIGHT,RIGHT,,,9211951,https://stats.ncaa.org/players/9211951,596813,2025,AUM,858,Gulf South,2,16779,30093
Will Passeau,Jr.,P,3,2,34,6-2,RIGHT,RIGHT,"Mobile, AL",St. Paul's Episcopal School,9211956,https://stats.ncaa.org/players/9211956,596813,2025,AUM,858,Gulf South,2,16779,30093
Everett Coggin,Fr.,INF,0,0,9,-,BOTH,RIGHT,,,9211938,https://stats.ncaa.org/players/9211938,596813,2025,AUM,858,Gulf South,2,16779,30093
Ricardo Santiago,Jr.,P,1,0,45,6-1,RIGHT,RIGHT,,,8890168,https://stats.ncaa.org/players/8890168,596951,2025,Adams St.,13128,RMAC,2,16779,929
Nolan Marthaler,Sr.,OF,12,10,38,6-4,RIGHT,RIGHT,,,8883817,https://stats.ncaa.org/players/8883817,596951,2025,Adams St.,13128,RMAC,2,16779,929
Ty Addington,Sr.,P,2,0,21,6-2,LEFT,RIGHT,,,8874738,https://stats.ncaa.org/players/8874738,596951,2025,Adams St.,13128,RMAC,2,16779,929
Braden Thomson,So.,OF,4,2,28,6-1,RIGHT,RIGHT,,,8883982,https://stats.ncaa.org/players/8883982,596951,2025,Adams St.,13128,RMAC,2,16779,929
Ayden Tausher,Jr.,OF,12,12,8,6-1,LEFT,LEFT,,,8876889,https://stats.ncaa.org/players/8876889,596951,2025,Adams St.,13128,RMAC,2,16779,929
Seth Reker,So.,INF,12,12,42,6-1,RIGHT,RIGHT,,,8877873,https://stats.ncaa.org/players/8877873,596951,2025,Adams St.,13128,RMAC,2,16779,929
Gunner Martinez,Jr.,2B,8,4,6,5-10,RIGHT,RIGHT,,,8885107,https://stats.ncaa.org/players/8885107,596951,2025,Adams St.,13128,RMAC,2,16779,929
Ethan Abegg,Jr.,1B,10,8,4,5-7,LEFT,RIGHT,,,8889413,https://stats.ncaa.org/players/8889413,596951,2025,Adams St.,13128,RMAC,2,16779,929
Will Cohen,Sr.,P,0,0,27,6-5,RIGHT,RIGHT,,,8876028,https://stats.ncaa.org/players/8876028,596951,2025,Adams St.,13128,RMAC,2,16779,929
CJ Pino,Sr.,P,3,0,34,5-8,RIGHT,RIGHT,,,8886329,https://stats.ncaa.org/players/8886329,596951,2025,Adams St.,13128,RMAC,2,16779,929
Brian Walter,Sr.,P,3,3,17,6-0,RIGHT,RIGHT,,,8881574,https://stats.ncaa.org/players/8881574,596951,2025,Adams St.,13128,RMAC,2,16779,929
Wilhelm Lorenz,Sr.,P,4,0,14,6-2,RIGHT,RIGHT,,,8888684,https://stats.ncaa.org/players/8888684,596951,2025,Adams St.,13128,RMAC,2,16779,929
Connor Murray,Sr.,1B,3,3,5,5-7,RIGHT,RIGHT,,,8875490,https://stats.ncaa.org/players/8875490,596951,2025,Adams St.,13128,RMAC,2,16779,929
Isaiah Pruitt,Jr.,OF,4,2,44,6-3,RIGHT,RIGHT,,,8883744,https://stats.ncaa.org/players/8883744,596951,2025,Adams St.,13128,RMAC,2,16779,929
Austin Yi,Fr.,C,1,0,7,5-11,RIGHT,RIGHT,,,8892170,https://stats.ncaa.org/players/8892170,596951,2025,Adams St.,13128,RMAC,2,16779,929
Caleb Eiguren,Sr.,C,6,4,10,6-3,RIGHT,RIGHT,,,8893002,https://stats.ncaa.org/players/8893002,596951,2025,Adams St.,13128,RMAC,2,16779,929
Josh Parks,Sr.,OF,10,8,2,5-11,RIGHT,RIGHT,,,8893279,https://stats.ncaa.org/players/8893279,596951,2025,Adams St.,13128,RMAC,2,16779,929
Christian Altamirano,So.,OF,11,11,3,5-10,LEFT,LEFT,,,8901045,https://stats.ncaa.org/players/8901045,596951,2025,Adams St.,13128,RMAC,2,16779,929
Phil Carter,Sr.,OF,10,8,37,6-4,RIGHT,RIGHT,,,8902418,https://stats.ncaa.org/players/8902418,596951,2025,Adams St.,13128,RMAC,2,16779,929
Payton Brown,Sr.,P,3,0,12,6-1,RIGHT,RIGHT,,,8901314,https://stats.ncaa.org/players/8901314,596951,2025,Adams St.,13128,RMAC,2,16779,929
Braden Watkins,Jr.,OF,10,1,29,5-11,LEFT,RIGHT,,,9112854,https://stats.ncaa.org/players/9112854,596951,2025,Adams St.,13128,RMAC,2,16779,929
Alex Hernandez,Jr.,UT,5,2,32,6-1,RIGHT,RIGHT,,,9112856,https://stats.ncaa.org/players/9112856,596951,2025,Adams St.,13128,RMAC,2,16779,929
Jorden Rico,Fr.,C,5,4,41,5-10,LEFT,RIGHT,,,9112866,https://stats.ncaa.org/players/9112866,596951,2025,Adams St.,13128,RMAC,2,16779,929
Justin Arellano,So.,P,0,0,0,6-0,RIGHT,RIGHT,,,9112872,https://stats.ncaa.org/players/9112872,596951,2025,Adams St.,13128,RMAC,2,16779,929
Macs Carillo,Jr.,INF,8,7,9,5-9,RIGHT,RIGHT,,,9112845,https://stats.ncaa.org/players/9112845,596951,2025,Adams St.,13128,RMAC,2,16779,929
Tyler Smith,Jr.,P,1,0,22,6-0,RIGHT,RIGHT,,,9112850,https://stats.ncaa.org/players/9112850,596951,2025,Adams St.,13128,RMAC,2,16779,929
Luke Mariscal,Jr.,1B,9,4,25,6-4,RIGHT,RIGHT,,,9112852,https://stats.ncaa.org/players/9112852,596951,2025,Adams St.,13128,RMAC,2,16779,929
Josiah Hall,Fr.,OF,10,5,35,6-2,RIGHT,RIGHT,,,9112864,https://stats.ncaa.org/players/9112864,596951,2025,Adams St.,13128,RMAC,2,16779,929
Joseph Marek,Fr.,P,1,0,33,6-1,RIGHT,RIGHT,,,9112860,https://stats.ncaa.org/players/9112860,596951,2025,Adams St.,13128,RMAC,2,16779,929
Aiden Otano,Fr.,INF,0,0,0,6-1,RIGHT,RIGHT,,,9112874,https://stats.ncaa.org/players/9112874,596951,2025,Adams St.,13128,RMAC,2,16779,929
Logan Martin,Jr.,P,0,0,18,6-1,RIGHT,RIGHT,,,9112847,https://stats.ncaa.org/players/9112847,596951,2025,Adams St.,13128,RMAC,2,16779,929
Cory Apker,So.,p,3,0,15,6-6,RIGHT,RIGHT,,,9093412,https://stats.ncaa.org/players/9093412,596951,2025,Adams St.,13128,RMAC,2,16779,929
Cesar Loma,Sr.,P,3,3,11,5-8,RIGHT,RIGHT,,,9093409,https://stats.ncaa.org/players/9093409,596951,2025,Adams St.,13128,RMAC,2,16779,929
Chris Gracia,So.,INF,7,5,24,5-10,LEFT,RIGHT,,,9093410,https://stats.ncaa.org/players/9093410,596951,2025,Adams St.,13128,RMAC,2,16779,929
Albert Ramos,Jr.,INF,0,0,8,6-0,RIGHT,RIGHT,"Glen Oaks, NY",St. Dominic,8879626,https://stats.ncaa.org/players/8879626,596850,2025,Adelphi,899,NE10,2,16779,3
Jake Sekinski,So.,P,0,0,19,5-8,RIGHT,RIGHT,"Valhalla, NY",Valhalla,8883870,https://stats.ncaa.org/players/8883870,596850,2025,Adelphi,899,NE10,2,16779,3
C.J. Picone,Sr.,C,0,0,37,5-6,RIGHT,RIGHT,"Farmingdale, NY",Kellenberg,8877037,https://stats.ncaa.org/players/8877037,596850,2025,Adelphi,899,NE10,2,16779,3
Johnny Catuosco,Sr.,OF,0,0,23,6-1,RIGHT,LEFT,"Commack, NY",Commack,8877913,https://stats.ncaa.org/players/8877913,596850,2025,Adelphi,899,NE10,2,16779,3
Ethan Snyder,So.,OF,0,0,46,5-10,RIGHT,RIGHT,"Syracuse, NY",Marcellus,8878879,https://stats.ncaa.org/players/8878879,596850,2025,Adelphi,899,NE10,2,16779,3
Billy Kind,So.,P,0,0,25,6-2,RIGHT,RIGHT,"Seaford, NY",Seaford,8881308,https://stats.ncaa.org/players/8881308,596850,2025,Adelphi,899,NE10,2,16779,3
Evan Carway,So.,C,0,0,15,5-11,RIGHT,RIGHT,"Granite Springs, NY",Somers,8888395,https://stats.ncaa.org/players/8888395,596850,2025,Adelphi,899,NE10,2,16779,3
Jack Wishner,Sr.,INF,0,0,45,5-10,RIGHT,RIGHT,"Valley Cottage, NY",Nyack,8887502,https://stats.ncaa.org/players/8887502,596850,2025,Adelphi,899,NE10,2,16779,3
Justin Wilkinson,So.,INF,0,0,48,6-0,LEFT,LEFT,"Ronkonkoma, NY",Connetquot,8876293,https://stats.ncaa.org/players/8876293,596850,2025,Adelphi,899,NE10,2,16779,3
Jonathan Fallacaro,Sr.,P,0,0,29,5-10,LEFT,LEFT,"Fairfield, CT",Fairfield Prep,8889723,https://stats.ncaa.org/players/8889723,596850,2025,Adelphi,899,NE10,2,16779,3
Dawson Montesa,So.,P,0,0,1,6-1,RIGHT,RIGHT,"Glendale, NY",Queens Metropolitan,8874440,https://stats.ncaa.org/players/8874440,596850,2025,Adelphi,899,NE10,2,16779,3
Bryan McCleary,So.,C,0,0,28,5-11,RIGHT,RIGHT,"Mineola, NY",The Wheatley School,8880470,https://stats.ncaa.org/players/8880470,596850,2025,Adelphi,899,NE10,2,16779,3
Jacob Lee,Jr.,INF,0,0,30,6-1,RIGHT,RIGHT,"Syosset, NY",Syosset,8878482,https://stats.ncaa.org/players/8878482,596850,2025,Adelphi,899,NE10,2,16779,3
Zach Rovner,Sr.,P,0,0,56,6-2,RIGHT,RIGHT,"Medford, NY",Patchogue-Medford,8880550,https://stats.ncaa.org/players/8880550,596850,2025,Adelphi,899,NE10,2,16779,3
James Eden,So.,OF,0,0,17,5-10,RIGHT,RIGHT,"Levittown, NY",MacArthur,8883721,https://stats.ncaa.org/players/8883721,596850,2025,Adelphi,899,NE10,2,16779,3
Michael Tufo,Jr.,P,0,0,21,6-3,RIGHT,RIGHT,"Wantagh, NY",MacArthur,8891395,https://stats.ncaa.org/players/8891395,596850,2025,Adelphi,899,NE10,2,16779,3
Phillip D'Aguanno,Sr.,UT,0,0,55,5-11,RIGHT,RIGHT,"Bethpage, NY",Bethpage,8892301,https://stats.ncaa.org/players/8892301,596850,2025,Adelphi,899,NE10,2,16779,3
Cam Letourneau,So.,P,0,0,36,6-0,RIGHT,RIGHT,"Mattapoisett, MA",Bishop Stang,8892424,https://stats.ncaa.org/players/8892424,596850,2025,Adelphi,899,NE10,2,16779,3
Erick Duignan,So.,INF,0,0,34,6-3,RIGHT,RIGHT,"Ronkonkoma, NY",Connetquot,8894992,https://stats.ncaa.org/players/8894992,596850,2025,Adelphi,899,NE10,2,16779,3
Anthony Rigogliosi,So.,OF,0,0,4,5-10,LEFT,LEFT,"Islip Terrace, NY",East Islip,8901436,https://stats.ncaa.org/players/8901436,596850,2025,Adelphi,899,NE10,2,16779,3
Michael Robinson,So.,INF,0,0,7,6-0,LEFT,RIGHT,"New City, NY",Clarkstown North,8900739,https://stats.ncaa.org/players/8900739,596850,2025,Adelphi,899,NE10,2,16779,3
John Carver,Sr.,P,0,0,6,6-2,RIGHT,RIGHT,"Lynbrook, NY",Lynbrook,8902152,https://stats.ncaa.org/players/8902152,596850,2025,Adelphi,899,NE10,2,16779,3
Gavin Graff,Sr.,P,0,0,52,6-4,RIGHT,RIGHT,"La Jolla, CA",La Jolla,8902181,https://stats.ncaa.org/players/8902181,596850,2025,Adelphi,899,NE10,2,16779,3
L.J. Bohne,Jr.,OF,0,0,9,5-9,LEFT,RIGHT,"Mount Sinai, NY",Mount Sinai,8899894,https://stats.ncaa.org/players/8899894,596850,2025,Adelphi,899,NE10,2,16779,3
Alex Rende,Sr.,INF,0,0,39,5-10,LEFT,RIGHT,"Massapequa, NY",Massapequa,9103631,https://stats.ncaa.org/players/9103631,596850,2025,Adelphi,899,NE10,2,16779,3
Colin Richardson,Fr.,P,0,0,42,6-2,RIGHT,RIGHT,"Mechanicville, NY",Mechanicville,9103667,https://stats.ncaa.org/players/9103667,596850,2025,Adelphi,899,NE10,2,16779,3
Carlos Acosta,Sr.,P,0,0,32,6-4,RIGHT,LEFT,"Tenafly, NJ",Tenafly,9103619,https://stats.ncaa.org/players/9103619,596850,2025,Adelphi,899,NE10,2,16779,3
Matt Ryan,Fr.,C,0,0,20,6-2,RIGHT,RIGHT,"Sea Cliff, NY",North Shore,9103651,https://stats.ncaa.org/players/9103651,596850,2025,Adelphi,899,NE10,2,16779,3
Joe Pellegrino,Sr.,INF,0,0,26,5-10,RIGHT,RIGHT,"Commack, NY",Commack,9103621,https://stats.ncaa.org/players/9103621,596850,2025,Adelphi,899,NE10,2,16779,3
Giancarlo Rengifo,Fr.,3B,0,0,16,5-1,RIGHT,RIGHT,"Westbury, NY",W.T. Clarke,9103650,https://stats.ncaa.org/players/9103650,596850,2025,Adelphi,899,NE10,2,16779,3
Matthew Curto,Fr.,P,0,0,53,6-8,RIGHT,RIGHT,"Lindenhurst, NY",Lindenhurst,9103669,https://stats.ncaa.org/players/9103669,596850,2025,Adelphi,899,NE10,2,16779,3
Bobby Molinaro,Sr.,P,0,0,33,6-0,LEFT,LEFT,"West Babylon, NY",Babylon,9103625,https://stats.ncaa.org/players/9103625,596850,2025,Adelphi,899,NE10,2,16779,3
Tommy Rizzuto,Fr.,P,0,0,5,6-0,RIGHT,RIGHT,"Oyster Bay, NY",Oyster Bay,9103607,https://stats.ncaa.org/players/9103607,596850,2025,Adelphi,899,NE10,2,16779,3
Greyson Pizzonia,Sr.,INF,0,0,12,6-1,LEFT,RIGHT,"Middletown, CT",Middletown,9103622,https://stats.ncaa.org/players/9103622,596850,2025,Adelphi,899,NE10,2,16779,3
Jack Carr,Sr.,P,0,0,22,6-1,RIGHT,RIGHT,"Ridgewood, NY",Stony Brook School,9103620,https://stats.ncaa.org/players/9103620,596850,2025,Adelphi,899,NE10,2,16779,3
Jack Tate,Fr.,OF,0,0,24,6-3,RIGHT,RIGHT,"Wantagh, NY",Wantagh,9103655,https://stats.ncaa.org/players/9103655,596850,2025,Adelphi,899,NE10,2,16779,3
Tyler Bonsignore,Fr.,P,0,0,40,6-0,LEFT,LEFT,"Seaford, NY",MacArthur,9103662,https://stats.ncaa.org/players/9103662,596850,2025,Adelphi,899,NE10,2,16779,3
CJ Forman,Fr.,P,0,0,35,6-0,RIGHT,RIGHT,"Middle Island, NY",Longwood,9103658,https://stats.ncaa.org/players/9103658,596850,2025,Adelphi,899,NE10,2,16779,3
Jacob Peters,Sr.,P,4,0,6,-,RIGHT,RIGHT,,,8899039,https://stats.ncaa.org/players/8899039,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Joey Caruso,So.,INF,3,2,7,-,,,,,8885821,https://stats.ncaa.org/players/8885821,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Logan Mooney,So.,P,1,0,23,-,LEFT,LEFT,,,8875622,https://stats.ncaa.org/players/8875622,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Caleb Mahan,Jr.,INF,4,2,2,-,,,,,8875643,https://stats.ncaa.org/players/8875643,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Matthew Kilbey,Fr.,P,0,0,25,-,RIGHT,RIGHT,,,8878617,https://stats.ncaa.org/players/8878617,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Connor Wilson,Fr.,INF,3,0,45,-,RIGHT,RIGHT,,,8889071,https://stats.ncaa.org/players/8889071,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Jackson Lindsey,Sr.,UT,11,11,5,-,,,,,8887057,https://stats.ncaa.org/players/8887057,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Ramie Harrison,Sr.,UT,3,2,15,-,LEFT,RIGHT,,,8880128,https://stats.ncaa.org/players/8880128,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Brodee Bartlett,Fr.,INF,6,3,1,-,RIGHT,RIGHT,,,8881351,https://stats.ncaa.org/players/8881351,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Presley Walker,Sr.,UT,10,10,11,-,RIGHT,RIGHT,,,8887379,https://stats.ncaa.org/players/8887379,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Aubry Cleghorn,Jr.,P,1,0,30,-,,,,,8886460,https://stats.ncaa.org/players/8886460,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Connor Edwards,Sr.,P,1,0,28,-,LEFT,LEFT,,,8878388,https://stats.ncaa.org/players/8878388,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Cross Cacioppo,Jr.,OF,2,0,10,-,RIGHT,RIGHT,,,8886588,https://stats.ncaa.org/players/8886588,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Brenden Bryant,Fr.,P,0,0,27,-,LEFT,LEFT,,,8887639,https://stats.ncaa.org/players/8887639,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Hunter Nolan,Jr.,C,1,0,38,-,,,,,8893448,https://stats.ncaa.org/players/8893448,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Payton Lemons,Sr.,P,5,0,12,-,,,,,8893454,https://stats.ncaa.org/players/8893454,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Will Tarpley,Sr.,P,3,3,19,-,LEFT,LEFT,,,8892416,https://stats.ncaa.org/players/8892416,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
JC Wilburn,Sr.,OF,7,5,17,-,RIGHT,RIGHT,,,8895873,https://stats.ncaa.org/players/8895873,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Hugh Windle,So.,INF,10,10,3,-,RIGHT,RIGHT,,,8897125,https://stats.ncaa.org/players/8897125,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Cory Hagood,Sr.,P,4,0,41,-,,,,,8893895,https://stats.ncaa.org/players/8893895,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Jayce Upton,So.,OF,11,9,22,6-3,LEFT,RIGHT,"Sweetwater, TN",Sweetwater HS,8894010,https://stats.ncaa.org/players/8894010,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Nick Compton,Sr.,P,3,1,33,6-1,RIGHT,RIGHT,,,8892934,https://stats.ncaa.org/players/8892934,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Brock Butler,Sr.,INF,11,11,4,-,,,,,8892983,https://stats.ncaa.org/players/8892983,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Will Noles,Sr.,C,11,11,8,-,,,,,8900352,https://stats.ncaa.org/players/8900352,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Ian Reagan,So.,C,7,7,24,-,RIGHT,RIGHT,,,8899680,https://stats.ncaa.org/players/8899680,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Cole Loftis,Jr.,P,4,0,44,-,,,"Hayden, AL",,8902602,https://stats.ncaa.org/players/8902602,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Brandon Gillispie,Fr.,INF,4,2,35,-,LEFT,RIGHT,"Hendersonville, TN",,9111685,https://stats.ncaa.org/players/9111685,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Taylor Bush,Jr.,UT,5,3,36,-,RIGHT,RIGHT,"Birmingham, AL",,9111686,https://stats.ncaa.org/players/9111686,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
CJ Carson,Fr.,OF,7,0,37,-,LEFT,RIGHT,"Raleigh, NC",,9111687,https://stats.ncaa.org/players/9111687,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Parker Townsend,Fr.,UT,0,0,39,-,BOTH,RIGHT,"Dixons Mills, AL",,9111688,https://stats.ncaa.org/players/9111688,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Emin Hartigan,Fr.,P,0,0,40,-,LEFT,LEFT,"Huntley, IL",,9111689,https://stats.ncaa.org/players/9111689,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Jake Thornton,Fr.,P,2,0,42,-,RIGHT,RIGHT,"Gurley, AL",,9111690,https://stats.ncaa.org/players/9111690,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Tyler Zeligman,Fr.,P,1,0,43,-,RIGHT,RIGHT,"Springfield, TN",,9111691,https://stats.ncaa.org/players/9111691,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Braxton Griffin,Fr.,UT,3,2,26,-,LEFT,RIGHT,"Elkmont, AL",,9111677,https://stats.ncaa.org/players/9111677,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Blake Saltzman,Fr.,P,0,0,31,-,LEFT,LEFT,"Meridianville, AL",,9111682,https://stats.ncaa.org/players/9111682,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Jase Gray,Jr.,P,1,0,9,-,RIGHT,RIGHT,"Gadsden, AL",,9111670,https://stats.ncaa.org/players/9111670,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Jaxon Hay,Fr.,P,2,0,13,-,RIGHT,RIGHT,,,9111671,https://stats.ncaa.org/players/9111671,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Luke Songy,Fr.,C,1,0,29,-,RIGHT,RIGHT,"Huntsville, AL",,9111681,https://stats.ncaa.org/players/9111681,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Kaden Edwards,Jr.,P,0,0,18,-,RIGHT,RIGHT,,,9111673,https://stats.ncaa.org/players/9111673,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
Sean Lapinskes,Fr.,INF,9,9,21,-,RIGHT,RIGHT,"Madison, AL",,9111676,https://stats.ncaa.org/players/9111676,596851,2025,Alabama Huntsville,858,Gulf South,2,16779,10
