player_name,class,position,games_played,games_started,number,height,bats,throws,hometown,high_school,player_id,player_url,team_id,year,team_name,conference_id,conference,division,season_id,prev_team_id
Aaron Staehely,Sr.,OF,45,33,19,6-0,LEFT,RIGHT,"Sugar Grove, IL",Benet HS,8264144,https://stats.ncaa.org/players/8264144,573995,2024,Abilene Christian,923,WAC,1,16580,2
Eric Martin,Sr.,OF,11,4,34,6-4,LEFT,RIGHT,"Kitchener, Canada",St. Mary's HS,8281122,https://stats.ncaa.org/players/8281122,573995,2024,Abilene Christian,923,WAC,1,16580,2
Bobby Serfass,Sr.,INF,6,3,23,6-2,RIGHT,RIGHT,"Austin, TX",Westlake HS,8282371,https://stats.ncaa.org/players/8282371,573995,2024,Abilene Christian,923,WAC,1,16580,2
Miller Ladusau,Sr.,OF,57,57,12,6-3,LEFT,RIGHT,"Heath, TX",Heath HS,8281218,https://stats.ncaa.org/players/8281218,573995,2024,Abilene Christian,923,WAC,1,16580,2
Parker Matthews,Fr.,P,11,0,16,6-5,BOTH,RIGHT,"Humble, TX",Atascocita HS,8282558,https://stats.ncaa.org/players/8282558,573995,2024,Abilene Christian,923,WAC,1,16580,2
Nick Meyer,Sr.,P,3,0,29,6-7,LEFT,LEFT,"Omaha, NE",Valor Christian HS,8282589,https://stats.ncaa.org/players/8282589,573995,2024,Abilene Christian,923,WAC,1,16580,2
Ranse Radtke,Jr.,OF,30,19,10,6-2,RIGHT,RIGHT,"Wichita Falls, TX",Rider HS,8381645,https://stats.ncaa.org/players/8381645,573995,2024,Abilene Christian,923,WAC,1,16580,2
Chandler Benson,Jr.,P,15,0,37,5-11,LEFT,LEFT,"Frisco, TX",Liberty HS,8381495,https://stats.ncaa.org/players/8381495,573995,2024,Abilene Christian,923,WAC,1,16580,2
Zion Stephens,Fr.,INF,16,0,0,6-0,LEFT,RIGHT,"Missouri City, TX",Ridge Point HS,8381648,https://stats.ncaa.org/players/8381648,573995,2024,Abilene Christian,923,WAC,1,16580,2
Nolan Foster,Fr.,P,5,0,43,6-2,RIGHT,RIGHT,"Mc Kinney, TX",McKinney North HS,8381528,https://stats.ncaa.org/players/8381528,573995,2024,Abilene Christian,923,WAC,1,16580,2
Gino D'Alessio,Sr.,INF,58,58,1,6-4,RIGHT,RIGHT,"Milwaukee, WI",Pius XI Catholic HS,8381521,https://stats.ncaa.org/players/8381521,573995,2024,Abilene Christian,923,WAC,1,16580,2
Cade McGarrh,So.,INF,30,13,3,6-3,LEFT,RIGHT,"Frisco, TX",Liberty HS,8381625,https://stats.ncaa.org/players/8381625,573995,2024,Abilene Christian,923,WAC,1,16580,2
Charlie Jones,So.,1B,40,38,11,6-3,,,"Cumming, GA",Kings Ridge Christian,8272430,https://stats.ncaa.org/players/8272430,573924,2024,Air Force,5486,Mountain West,1,16580,721
Kyle Moats,Sr.,P,24,1,32,6-2,,,"Fresno, CA",St. John Bosco,8276606,https://stats.ncaa.org/players/8276606,573924,2024,Air Force,5486,Mountain West,1,16580,721
Jake Greiving,Sr.,OF,50,50,25,5-9,,,"Parker, CO",Legend,8268979,https://stats.ncaa.org/players/8268979,573924,2024,Air Force,5486,Mountain West,1,16580,721
Aaron Reyes,Jr.,UT,10,3,17,5-11,,,"Downey, CA",St. John Bosco,8276649,https://stats.ncaa.org/players/8276649,573924,2024,Air Force,5486,Mountain West,1,16580,721
Jay Thomason,Sr.,INF,55,55,1,6-1,,,"Auburn, AL",,8270407,https://stats.ncaa.org/players/8270407,573924,2024,Air Force,5486,Mountain West,1,16580,721
Sam Kulasingam,Sr.,INF,55,55,5,6-2,,,"Holly Springs, NC",Holly Springs,8260010,https://stats.ncaa.org/players/8260010,573924,2024,Air Force,5486,Mountain West,1,16580,721
Chris Stallings,Sr.,OF,18,17,22,6-0,,,"Houston, TX",The Kinkaid School,8262427,https://stats.ncaa.org/players/8262427,573924,2024,Air Force,5486,Mountain West,1,16580,721
Walker Zapp,So.,C,51,50,24,5-11,,,"Auburn, AL",,8275533,https://stats.ncaa.org/players/8275533,573924,2024,Air Force,5486,Mountain West,1,16580,721
Seungmin Shim,Sr.,P,17,15,40,6-4,,,"Pleasanton, CA",Foothill,8274450,https://stats.ncaa.org/players/8274450,573924,2024,Air Force,5486,Mountain West,1,16580,721
Joey Collier,So.,P,5,0,19,6-0,,,"Surprise, AZ",Paradise Honors,8268669,https://stats.ncaa.org/players/8268669,573924,2024,Air Force,5486,Mountain West,1,16580,721
Landon Boyd,Jr.,C,19,4,34,6-0,,,"Parker, CO",Sandra Day O'Connor,8263040,https://stats.ncaa.org/players/8263040,573924,2024,Air Force,5486,Mountain West,1,16580,721
Zach Peters,Jr.,UT,39,29,4,5-9,,,"Garden Grove, CA",Los Alamitos,8280899,https://stats.ncaa.org/players/8280899,573924,2024,Air Force,5486,Mountain West,1,16580,721
Ben Niednagel,So.,INF,29,18,16,5-9,,,"Santa Clarita, CA",Hart,8284605,https://stats.ncaa.org/players/8284605,573924,2024,Air Force,5486,Mountain West,1,16580,721
Cooper Loveridge,So.,P,7,0,26,6-3,,,"Salem, UT",Salem Hills,8284628,https://stats.ncaa.org/players/8284628,573924,2024,Air Force,5486,Mountain West,1,16580,721
Chase Spencer,Jr.,OF,55,55,3,6-1,LEFT,RIGHT,"Plano, TX",Plano West,8281243,https://stats.ncaa.org/players/8281243,573924,2024,Air Force,5486,Mountain West,1,16580,721
Luke Elmore,Fr.,OF,2,1,29,6-0,,,"Panama City, FL",Mosley,8415793,https://stats.ncaa.org/players/8415793,573924,2024,Air Force,5486,Mountain West,1,16580,721
Van Klein,Fr.,C,14,5,31,6-0,,,"Flower Mound, TX",Marcus,8415794,https://stats.ncaa.org/players/8415794,573924,2024,Air Force,5486,Mountain West,1,16580,721
Patrick Davidson,Fr.,P,8,1,33,6-4,,,"Auburn, AL",,8415795,https://stats.ncaa.org/players/8415795,573924,2024,Air Force,5486,Mountain West,1,16580,721
Gaines Estridge,Fr.,P,23,0,36,6-2,,,"Fort Worth, TX",Covenant Christian Academy,8415799,https://stats.ncaa.org/players/8415799,573924,2024,Air Force,5486,Mountain West,1,16580,721
Gio Sambito,Fr.,P,0,0,35,6-2,,RIGHT,"Irvine, CA",Arnold O. Beckham,8415797,https://stats.ncaa.org/players/8415797,573924,2024,Air Force,5486,Mountain West,1,16580,721
Ethan Dillinger,Fr.,P,6,1,38,6-1,,,"Erie, CO",Erie,8415801,https://stats.ncaa.org/players/8415801,573924,2024,Air Force,5486,Mountain West,1,16580,721
Charlie Russell,Fr.,P,0,0,39,6-5,,,"Columbus, OH",Bishop Ready,8415804,https://stats.ncaa.org/players/8415804,573924,2024,Air Force,5486,Mountain West,1,16580,721
Davis Rhyne,Fr.,P,11,0,44,6-5,,,"Harrisburg, NC",Hickory Ridge,8415806,https://stats.ncaa.org/players/8415806,573924,2024,Air Force,5486,Mountain West,1,16580,721
Bowen Brantingham,Fr.,P,11,1,45,6-3,,,"St. Louis, MO",John Burroughs,8415808,https://stats.ncaa.org/players/8415808,573924,2024,Air Force,5486,Mountain West,1,16580,721
Christian Taylor,Fr.,OF,30,14,12,5-11,,,"Davidson County, TN",Green Hill,8415784,https://stats.ncaa.org/players/8415784,573924,2024,Air Force,5486,Mountain West,1,16580,721
Sam Hentges,Fr.,P,19,0,27,6-2,,,"Seal Beach, CA",St. John Bosco,8415790,https://stats.ncaa.org/players/8415790,573924,2024,Air Force,5486,Mountain West,1,16580,721
Connor Bartz,Fr.,INF,0,0,28,5-11,,,"Temple, TX",Lake Belton,8415792,https://stats.ncaa.org/players/8415792,573924,2024,Air Force,5486,Mountain West,1,16580,721
Connor Christenson,Fr.,INF,23,8,6,5-10,,,"Cincinnati, OH",Archbishop Moeller,8415771,https://stats.ncaa.org/players/8415771,573924,2024,Air Force,5486,Mountain West,1,16580,721
Doyle Gehring,Sr.,P,24,0,30,6-2,,,"Tulsa, OK",Bishop Kelley,8268140,https://stats.ncaa.org/players/8268140,573924,2024,Air Force,5486,Mountain West,1,16580,721
Jaxson Crump,Jr.,P,0,0,21,6-0,,,"Sarasota, FL",Sarasota,8260176,https://stats.ncaa.org/players/8260176,573924,2024,Air Force,5486,Mountain West,1,16580,721
Jimmy Hebenstreit,Sr.,P,18,3,37,6-1,,,"Littleton, CO",Heritage,8263938,https://stats.ncaa.org/players/8263938,573924,2024,Air Force,5486,Mountain West,1,16580,721
Dylan Rogers,Jr.,P,16,14,9,6-3,,,"McKinney, TX",McKinney North,8273436,https://stats.ncaa.org/players/8273436,573924,2024,Air Force,5486,Mountain West,1,16580,721
Aerik Joe,Sr.,INF,54,54,20,5-10,,,"Elgin, SC",Groves,8276066,https://stats.ncaa.org/players/8276066,573924,2024,Air Force,5486,Mountain West,1,16580,721
Jack Bello,So.,P,14,9,23,6-3,RIGHT,LEFT,"Palm Beach Gardens, FL",Cardinal Newman,8259431,https://stats.ncaa.org/players/8259431,573924,2024,Air Force,5486,Mountain West,1,16580,721
Tripp Garrish,So.,OF,33,25,10,6-1,,,"Belmont, CA",Carlmont,8284088,https://stats.ncaa.org/players/8284088,573924,2024,Air Force,5486,Mountain West,1,16580,721
Ben Weber,So.,P,17,15,18,6-1,,,"St. Paul, MN",Cretin-Derham Hall,8280786,https://stats.ncaa.org/players/8280786,573924,2024,Air Force,5486,Mountain West,1,16580,721
T.J. Oster,So.,INF,22,8,2,5-9,,,"Phoenix, AZ",Valley Christian,8278785,https://stats.ncaa.org/players/8278785,573924,2024,Air Force,5486,Mountain West,1,16580,721
Cam Anstey,Fr.,UT,1,0,13,6-1,,,"Winter Garden, FL",Monteverde Academy,8415788,https://stats.ncaa.org/players/8415788,573924,2024,Air Force,5486,Mountain West,1,16580,721
Michael Sprockett,Jr.,C,42,38,34,5-10,,,"West Chester, OH",Lakota East HS,8276708,https://stats.ncaa.org/players/8276708,573912,2024,Akron,875,MAC,1,16580,5
Sean Perkins,Jr.,P,21,0,20,6-4,,,"Cambridge, OH",Cambridge,8271517,https://stats.ncaa.org/players/8271517,573912,2024,Akron,875,MAC,1,16580,5
Yassir Kahook,Sr.,P,25,0,8,5-11,,,"Cuyahoga Falls, OH",Walsh Jesuit | Toledo,8270806,https://stats.ncaa.org/players/8270806,573912,2024,Akron,875,MAC,1,16580,5
Sam Seeker,Sr.,UT,52,50,9,6-2,LEFT,LEFT,"Norton, OH",,8280352,https://stats.ncaa.org/players/8280352,573912,2024,Akron,875,MAC,1,16580,5
Max Bowman,Sr.,UT,53,52,23,6-0,,,"Gahanna, OH",Gahanna Lincoln,8280369,https://stats.ncaa.org/players/8280369,573912,2024,Akron,875,MAC,1,16580,5
Ian Pennington,Jr.,OF,8,7,16,6-3,,,"Springboro, OH",Springboro HS,8286552,https://stats.ncaa.org/players/8286552,573912,2024,Akron,875,MAC,1,16580,5
Anthony Fett,Sr.,P,19,2,32,6-4,,,"Orchard Lake, MI",St. Mary,8279402,https://stats.ncaa.org/players/8279402,573912,2024,Akron,875,MAC,1,16580,5
Jack Poist,Sr.,OF,51,47,30,5-10,,,"Hoover, AK",,8283260,https://stats.ncaa.org/players/8283260,573912,2024,Akron,875,MAC,1,16580,5
Jacob Beall,Jr.,P,18,0,22,6-3,,,"West Chester, OH",Lakota West HS,8281179,https://stats.ncaa.org/players/8281179,573912,2024,Akron,875,MAC,1,16580,5
Ben Bromaugh,Jr.,OF,23,1,2,5-11,RIGHT,RIGHT,,,8418804,https://stats.ncaa.org/players/8418804,573912,2024,Akron,875,MAC,1,16580,5
Jack Kelley,Jr.,P,19,8,17,6-1,RIGHT,RIGHT,"Temecula, CA",Palomar,8418851,https://stats.ncaa.org/players/8418851,573912,2024,Akron,875,MAC,1,16580,5
Charlie Schebler,Fr.,INF,41,34,44,6-2,LEFT,RIGHT,"Batesville, IN",Batesville,8418896,https://stats.ncaa.org/players/8418896,573912,2024,Akron,875,MAC,1,16580,5
Dawson Tourney,So.,P,13,11,38,6-0,LEFT,LEFT,"Bakersfield, CA",,8418888,https://stats.ncaa.org/players/8418888,573912,2024,Akron,875,MAC,1,16580,5
John Allen,So.,P,0,0,15,6-2,LEFT,LEFT,"Wadsworth, OH",Wadsworth,8281621,https://stats.ncaa.org/players/8281621,573912,2024,Akron,875,MAC,1,16580,5
Spencer Atkins,Sr.,P,16,12,25,6-2,,,"Sylvania, OH",Sylvania Northview,8287153,https://stats.ncaa.org/players/8287153,573912,2024,Akron,875,MAC,1,16580,5
Andrew Horvath,Jr.,C,16,14,33,6-1,,,"Aurora, OH",Aurora HS,8278957,https://stats.ncaa.org/players/8278957,573912,2024,Akron,875,MAC,1,16580,5
Parker Munday,Fr.,P,0,0,0,5-10,LEFT,LEFT,"Chagrin Falls, OH",Kenston,8418794,https://stats.ncaa.org/players/8418794,573912,2024,Akron,875,MAC,1,16580,5
Jared Schaeffer,So.,P,13,13,11,6-0,,,"Katy, TX",James E. Taylor High School,8418836,https://stats.ncaa.org/players/8418836,573912,2024,Akron,875,MAC,1,16580,5
Josiah Ross,Fr.,P,18,0,18,6-1,RIGHT,RIGHT,"Lewis Center, OH",Olentangy Orange,8418853,https://stats.ncaa.org/players/8418853,573912,2024,Akron,875,MAC,1,16580,5
Ryan Brown,So.,C,7,3,26,6-2,,,"Fort Pierce, FL",Vero Beach HS | Mississippi Valley State,8418869,https://stats.ncaa.org/players/8418869,573912,2024,Akron,875,MAC,1,16580,5
James Strom,Jr.,INF,37,21,28,6-3,LEFT,LEFT,"Odessa, FL",Steinbrenner HS | Pasco-Hernando State,8418870,https://stats.ncaa.org/players/8418870,573912,2024,Akron,875,MAC,1,16580,5
